idx,split,target_type,attractors,target_num,condition,subject_word,target_word,base_sentence,good,bad,tok_len
226,train,verb,0,sg,target_verb_num_sg_att0_pl,panda,settles,The swift panda,The swift panda settles,The swift panda settle,4
227,train,verb,0,sg,target_verb_num_sg_att0_pl,bat,hops,The glossy bat,The glossy bat hops,The glossy bat hop,4
228,train,verb,0,pl,target_verb_num_pl_att0_sg,monitors,pour,The pink monitors,The pink monitors pour,The pink monitors pours,4
229,train,verb,0,sg,target_verb_num_sg_att0_pl,bird,lowers,The green bird,The green bird lowers,The green bird lower,4
230,train,verb,0,sg,target_verb_num_sg_att0_pl,bat,flows,The speedy bat,The speedy bat flows,The speedy bat flow,4
231,train,verb,0,sg,target_verb_num_sg_att0_pl,frog,clicks,The vast frog,The vast frog clicks,The vast frog click,4
232,train,verb,0,pl,target_verb_num_pl_att0_sg,pigs,mount,The striped pigs,The striped pigs mount,The striped pigs mounts,4
233,train,verb,0,sg,target_verb_num_sg_att0_pl,panda,grabs,The silky panda,The silky panda grabs,The silky panda grab,4
234,train,verb,0,pl,target_verb_num_pl_att0_sg,seals,rotate,The cheerful seals,The cheerful seals rotate,The cheerful seals rotates,4
235,train,verb,0,pl,target_verb_num_pl_att0_sg,frogs,scale,The giant frogs,The giant frogs scale,The giant frogs scales,4
236,train,verb,0,pl,target_verb_num_pl_att0_sg,pandas,rush,The brisk pandas,The brisk pandas rush,The brisk pandas rushes,4
237,train,verb,0,sg,target_verb_num_sg_att0_pl,bird,stamps,The spotted bird,The spotted bird stamps,The spotted bird stamp,4
238,train,verb,0,pl,target_verb_num_pl_att0_sg,monitors,gather,The glossy monitors,The glossy monitors gather,The glossy monitors gathers,4
239,train,verb,0,pl,target_verb_num_pl_att0_sg,bats,hop,The glossy bats,The glossy bats hop,The glossy bats hops,4
240,train,verb,0,sg,target_verb_num_sg_att0_pl,frog,rushes,The fierce frog,The fierce frog rushes,The fierce frog rush,4
241,train,verb,0,sg,target_verb_num_sg_att0_pl,pig,rushes,The wild pig,The wild pig rushes,The wild pig rush,4
242,train,verb,0,sg,target_verb_num_sg_att0_pl,bird,springs,The tame bird,The tame bird springs,The tame bird spring,4
243,train,verb,0,sg,target_verb_num_sg_att0_pl,seal,springs,The silky seal,The silky seal springs,The silky seal spring,4
244,train,verb,0,pl,target_verb_num_pl_att0_sg,bats,hop,The giant bats,The giant bats hop,The giant bats hops,4
245,train,verb,0,sg,target_verb_num_sg_att0_pl,frog,drops,The vivid frog,The vivid frog drops,The vivid frog drop,4
246,train,verb,0,pl,target_verb_num_pl_att0_sg,pandas,pause,The vivid pandas,The vivid pandas pause,The vivid pandas pauses,4
247,train,verb,0,pl,target_verb_num_pl_att0_sg,pandas,stamp,The green pandas,The green pandas stamp,The green pandas stamps,4
248,train,verb,0,pl,target_verb_num_pl_att0_sg,monitors,stamp,The hungry monitors,The hungry monitors stamp,The hungry monitors stamps,4
249,train,verb,0,sg,target_verb_num_sg_att0_pl,monitor,grips,The wild monitor,The wild monitor grips,The wild monitor grip,4
250,train,verb,1,pl,target_verb_num_pl_att1_sg,pigs,lower,The pigs atop the chair,The pigs atop the chair lower,The pigs atop the chair lowers,6
251,train,verb,1,pl,target_verb_num_pl_att1_sg,pigs,remain,The pigs under the cabin,The pigs under the cabin remain,The pigs under the cabin remains,6
252,train,verb,1,pl,target_verb_num_pl_att1_sg,bats,range,The bats near the cliff,The bats near the cliff range,The bats near the cliff ranges,6
253,train,verb,1,sg,target_verb_num_sg_att1_pl,monitor,lowers,The monitor under the walls,The monitor under the walls lowers,The monitor under the walls lower,6
254,train,verb,1,pl,target_verb_num_pl_att1_sg,bats,drop,The bats under the cabin,The bats under the cabin drop,The bats under the cabin drops,6
255,train,verb,1,pl,target_verb_num_pl_att1_sg,monitors,lower,The monitors under the wall,The monitors under the wall lower,The monitors under the wall lowers,6
256,train,verb,1,pl,target_verb_num_pl_att1_sg,seals,stamp,The seals behind the bucket,The seals behind the bucket stamp,The seals behind the bucket stamps,6
257,train,verb,1,pl,target_verb_num_pl_att1_sg,seals,pause,The seals behind the trench,The seals behind the trench pause,The seals behind the trench pauses,6
258,train,verb,1,sg,target_verb_num_sg_att1_pl,duck,floats,The duck beneath the walls,The duck beneath the walls floats,The duck beneath the walls float,6
259,train,verb,1,pl,target_verb_num_pl_att1_sg,bats,grip,The bats alongside the column,The bats alongside the column grip,The bats alongside the column grips,6
260,train,verb,1,pl,target_verb_num_pl_att1_sg,monitors,rotate,The monitors below the bucket,The monitors below the bucket rotate,The monitors below the bucket rotates,6
261,train,verb,1,pl,target_verb_num_pl_att1_sg,bats,grab,The bats opposite the cliff,The bats opposite the cliff grab,The bats opposite the cliff grabs,6
262,train,verb,1,sg,target_verb_num_sg_att1_pl,pig,tracks,The pig behind the buckets,The pig behind the buckets tracks,The pig behind the buckets track,6
263,train,verb,1,pl,target_verb_num_pl_att1_sg,pandas,wake,The pandas atop the barrel,The pandas atop the barrel wake,The pandas atop the barrel wakes,6
264,train,verb,1,sg,target_verb_num_sg_att1_pl,duck,stamps,The duck between the sockets,The duck between the sockets stamps,The duck between the sockets stamp,6
265,train,verb,1,sg,target_verb_num_sg_att1_pl,pig,remains,The pig under the cabins,The pig under the cabins remains,The pig under the cabins remain,6
266,train,verb,1,pl,target_verb_num_pl_att1_sg,ducks,float,The ducks under the milestone,The ducks under the milestone float,The ducks under the milestone floats,6
267,train,verb,1,pl,target_verb_num_pl_att1_sg,pigs,gather,The pigs opposite the socket,The pigs opposite the socket gather,The pigs opposite the socket gathers,6
268,train,verb,1,pl,target_verb_num_pl_att1_sg,pandas,rotate,The pandas between the rock,The pandas between the rock rotate,The pandas between the rock rotates,6
269,train,verb,1,sg,target_verb_num_sg_att1_pl,duck,drops,The duck alongside the poles,The duck alongside the poles drops,The duck alongside the poles drop,6
270,train,verb,1,pl,target_verb_num_pl_att1_sg,ducks,pause,The ducks between the rock,The ducks between the rock pause,The ducks between the rock pauses,6
271,train,verb,1,sg,target_verb_num_sg_att1_pl,bat,grabs,The bat opposite the cliffs,The bat opposite the cliffs grabs,The bat opposite the cliffs grab,6
272,train,verb,1,pl,target_verb_num_pl_att1_sg,ducks,grab,The ducks alongside the rush,The ducks alongside the rush grab,The ducks alongside the rush grabs,6
273,train,verb,1,pl,target_verb_num_pl_att1_sg,bats,dance,The bats beneath the sign,The bats beneath the sign dance,The bats beneath the sign dances,6
274,train,verb,1,sg,target_verb_num_sg_att1_pl,monitor,ranges,The monitor near the pots,The monitor near the pots ranges,The monitor near the pots range,6
275,train,verb,1,pl,target_verb_num_pl_att1_sg,ducks,hop,The ducks beneath the milestone,The ducks beneath the milestone hop,The ducks beneath the milestone hops,6
276,train,verb,1,pl,target_verb_num_pl_att1_sg,bats,float,The bats between the bucket,The bats between the bucket float,The bats between the bucket floats,6
277,train,verb,1,pl,target_verb_num_pl_att1_sg,birds,spring,The birds beneath the milestone,The birds beneath the milestone spring,The birds beneath the milestone springs,6
278,train,verb,1,sg,target_verb_num_sg_att1_pl,panda,pauses,The panda alongside the barrels,The panda alongside the barrels pauses,The panda alongside the barrels pause,6
279,train,verb,1,sg,target_verb_num_sg_att1_pl,monitor,orbits,The monitor under the milestones,The monitor under the milestones orbits,The monitor under the milestones orbit,6
280,train,verb,1,sg,target_verb_num_sg_att1_pl,duck,hops,The duck beneath the milestones,The duck beneath the milestones hops,The duck beneath the milestones hop,6
281,train,verb,1,sg,target_verb_num_sg_att1_pl,frog,leaps,The frog behind the trenches,The frog behind the trenches leaps,The frog behind the trenches leap,6
282,train,verb,1,pl,target_verb_num_pl_att1_sg,frogs,remain,The frogs under the milestone,The frogs under the milestone remain,The frogs under the milestone remains,6
283,train,verb,1,pl,target_verb_num_pl_att1_sg,monitors,pour,The monitors below the pole,The monitors below the pole pour,The monitors below the pole pours,6
284,train,verb,1,pl,target_verb_num_pl_att1_sg,pigs,dance,The pigs atop the barrel,The pigs atop the barrel dance,The pigs atop the barrel dances,6
285,train,verb,1,sg,target_verb_num_sg_att1_pl,duck,leaps,The duck behind the rocks,The duck behind the rocks leaps,The duck behind the rocks leap,6
286,train,verb,1,pl,target_verb_num_pl_att1_sg,pigs,settle,The pigs opposite the cabin,The pigs opposite the cabin settle,The pigs opposite the cabin settles,6
287,train,verb,1,sg,target_verb_num_sg_att1_pl,pig,clicks,The pig below the rocks,The pig below the rocks clicks,The pig below the rocks click,6
288,train,verb,1,sg,target_verb_num_sg_att1_pl,bat,swims,The bat behind the buckets,The bat behind the buckets swims,The bat behind the buckets swim,6
289,train,verb,1,pl,target_verb_num_pl_att1_sg,seals,claw,The seals under the milestone,The seals under the milestone claw,The seals under the milestone claws,6
290,train,verb,1,sg,target_verb_num_sg_att1_pl,pig,pours,The pig between the rocks,The pig between the rocks pours,The pig between the rocks pour,6
291,train,verb,1,pl,target_verb_num_pl_att1_sg,pandas,click,The pandas behind the bucket,The pandas behind the bucket click,The pandas behind the bucket clicks,6
292,train,verb,1,sg,target_verb_num_sg_att1_pl,pig,pours,The pig below the bins,The pig below the bins pours,The pig below the bins pour,6
293,train,verb,1,sg,target_verb_num_sg_att1_pl,pig,hops,The pig opposite the cliffs,The pig opposite the cliffs hops,The pig opposite the cliffs hop,6
294,train,verb,1,sg,target_verb_num_sg_att1_pl,monitor,scales,The monitor alongside the columns,The monitor alongside the columns scales,The monitor alongside the columns scale,6
295,train,verb,1,pl,target_verb_num_pl_att1_sg,bats,remain,The bats between the socket,The bats between the socket remain,The bats between the socket remains,6
296,train,verb,1,pl,target_verb_num_pl_att1_sg,seals,gather,The seals near the sofa,The seals near the sofa gather,The seals near the sofa gathers,6
297,train,verb,1,pl,target_verb_num_pl_att1_sg,seals,raise,The seals between the socket,The seals between the socket raise,The seals between the socket raises,6
298,train,verb,1,sg,target_verb_num_sg_att1_pl,bird,drops,The bird alongside the columns,The bird alongside the columns drops,The bird alongside the columns drop,6
299,train,verb,1,sg,target_verb_num_sg_att1_pl,panda,floats,The panda opposite the benches,The panda opposite the benches floats,The panda opposite the benches float,6
300,train,verb,1,sg,target_verb_num_sg_att1_pl,bird,pours,The bird opposite the cliffs,The bird opposite the cliffs pours,The bird opposite the cliffs pour,6
301,train,verb,1,sg,target_verb_num_sg_att1_pl,seal,floats,The seal opposite the cabins,The seal opposite the cabins floats,The seal opposite the cabins float,6
302,train,verb,1,pl,target_verb_num_pl_att1_sg,birds,settle,The birds under the milestone,The birds under the milestone settle,The birds under the milestone settles,6
303,train,verb,1,pl,target_verb_num_pl_att1_sg,seals,flow,The seals beneath the panel,The seals beneath the panel flow,The seals beneath the panel flows,6
304,train,verb,1,sg,target_verb_num_sg_att1_pl,panda,mounts,The panda near the cabins,The panda near the cabins mounts,The panda near the cabins mount,6
305,train,verb,1,sg,target_verb_num_sg_att1_pl,seal,gathers,The seal near the sofas,The seal near the sofas gathers,The seal near the sofas gather,6
306,train,verb,1,sg,target_verb_num_sg_att1_pl,duck,pours,The duck near the cabins,The duck near the cabins pours,The duck near the cabins pour,6
307,train,verb,1,pl,target_verb_num_pl_att1_sg,frogs,range,The frogs beneath the barrel,The frogs beneath the barrel range,The frogs beneath the barrel ranges,6
308,train,verb,1,pl,target_verb_num_pl_att1_sg,frogs,claw,The frogs beneath the chair,The frogs beneath the chair claw,The frogs beneath the chair claws,6
309,train,verb,1,pl,target_verb_num_pl_att1_sg,seals,hop,The seals near the cabin,The seals near the cabin hop,The seals near the cabin hops,6
310,train,verb,1,pl,target_verb_num_pl_att1_sg,monitors,leap,The monitors beneath the chair,The monitors beneath the chair leap,The monitors beneath the chair leaps,6
311,train,verb,1,sg,target_verb_num_sg_att1_pl,panda,pours,The panda below the buckets,The panda below the buckets pours,The panda below the buckets pour,6
312,train,verb,1,sg,target_verb_num_sg_att1_pl,seal,claws,The seal beneath the walls,The seal beneath the walls claws,The seal beneath the walls claw,6
313,train,verb,1,pl,target_verb_num_pl_att1_sg,monitors,claw,The monitors opposite the cabin,The monitors opposite the cabin claw,The monitors opposite the cabin claws,6
314,train,verb,1,sg,target_verb_num_sg_att1_pl,panda,remains,The panda near the cliffs,The panda near the cliffs remains,The panda near the cliffs remain,6
315,train,verb,1,sg,target_verb_num_sg_att1_pl,panda,springs,The panda opposite the cliffs,The panda opposite the cliffs springs,The panda opposite the cliffs spring,6
316,train,verb,1,sg,target_verb_num_sg_att1_pl,bat,rocks,The bat atop the chairs,The bat atop the chairs rocks,The bat atop the chairs rock,6
317,train,verb,1,sg,target_verb_num_sg_att1_pl,bat,settles,The bat between the bins,The bat between the bins settles,The bat between the bins settle,6
318,train,verb,1,sg,target_verb_num_sg_att1_pl,monitor,grabs,The monitor near the cabins,The monitor near the cabins grabs,The monitor near the cabins grab,6
319,train,verb,1,sg,target_verb_num_sg_att1_pl,bat,drops,The bat under the cabins,The bat under the cabins drops,The bat under the cabins drop,6
320,train,verb,1,sg,target_verb_num_sg_att1_pl,bird,flows,The bird alongside the rushes,The bird alongside the rushes flows,The bird alongside the rushes flow,6
321,train,verb,1,sg,target_verb_num_sg_att1_pl,bat,remains,The bat between the sockets,The bat between the sockets remains,The bat between the sockets remain,6
322,train,verb,1,pl,target_verb_num_pl_att1_sg,birds,wake,The birds below the pan,The birds below the pan wake,The birds below the pan wakes,6
323,train,verb,1,sg,target_verb_num_sg_att1_pl,frog,wakes,The frog behind the poles,The frog behind the poles wakes,The frog behind the poles wake,6
324,train,verb,1,pl,target_verb_num_pl_att1_sg,ducks,grab,The ducks atop the column,The ducks atop the column grab,The ducks atop the column grabs,6
325,train,verb,1,sg,target_verb_num_sg_att1_pl,frog,orbits,The frog alongside the columns,The frog alongside the columns orbits,The frog alongside the columns orbit,6
326,train,verb,1,pl,target_verb_num_pl_att1_sg,pandas,hop,The pandas opposite the socket,The pandas opposite the socket hop,The pandas opposite the socket hops,6
327,train,verb,1,pl,target_verb_num_pl_att1_sg,seals,range,The seals beneath the chair,The seals beneath the chair range,The seals beneath the chair ranges,6
328,train,verb,1,sg,target_verb_num_sg_att1_pl,panda,tracks,The panda behind the poles,The panda behind the poles tracks,The panda behind the poles track,6
329,train,verb,1,sg,target_verb_num_sg_att1_pl,pig,remains,The pig near the pots,The pig near the pots remains,The pig near the pots remain,6
330,train,verb,1,pl,target_verb_num_pl_att1_sg,monitors,settle,The monitors opposite the bench,The monitors opposite the bench settle,The monitors opposite the bench settles,6
331,train,verb,1,sg,target_verb_num_sg_att1_pl,duck,dances,The duck behind the buckets,The duck behind the buckets dances,The duck behind the buckets dance,6
332,train,verb,1,pl,target_verb_num_pl_att1_sg,ducks,mount,The ducks atop the barrel,The ducks atop the barrel mount,The ducks atop the barrel mounts,6
333,train,verb,1,sg,target_verb_num_sg_att1_pl,panda,drops,The panda beneath the walls,The panda beneath the walls drops,The panda beneath the walls drop,6
334,train,verb,1,pl,target_verb_num_pl_att1_sg,bats,grab,The bats near the sofa,The bats near the sofa grab,The bats near the sofa grabs,6
335,train,verb,1,pl,target_verb_num_pl_att1_sg,bats,claw,The bats opposite the sofa,The bats opposite the sofa claw,The bats opposite the sofa claws,6
336,train,verb,1,sg,target_verb_num_sg_att1_pl,monitor,claws,The monitor near the cliffs,The monitor near the cliffs claws,The monitor near the cliffs claw,6
337,train,verb,1,sg,target_verb_num_sg_att1_pl,frog,pauses,The frog behind the pans,The frog behind the pans pauses,The frog behind the pans pause,6
338,train,verb,1,sg,target_verb_num_sg_att1_pl,panda,dances,The panda atop the chairs,The panda atop the chairs dances,The panda atop the chairs dance,6
339,train,verb,1,pl,target_verb_num_pl_att1_sg,frogs,raise,The frogs opposite the sofa,The frogs opposite the sofa raise,The frogs opposite the sofa raises,6
340,train,verb,1,sg,target_verb_num_sg_att1_pl,monitor,ranges,The monitor under the cabins,The monitor under the cabins ranges,The monitor under the cabins range,6
341,train,verb,1,sg,target_verb_num_sg_att1_pl,bat,grabs,The bat near the sofas,The bat near the sofas grabs,The bat near the sofas grab,6
342,train,verb,1,sg,target_verb_num_sg_att1_pl,panda,gathers,The panda between the benches,The panda between the benches gathers,The panda between the benches gather,6
343,train,verb,1,pl,target_verb_num_pl_att1_sg,pigs,leap,The pigs atop the rush,The pigs atop the rush leap,The pigs atop the rush leaps,6
