idx,split,target_type,attractors,condition,subject_word_sg,subject_word_pl,target_word_sg,target_word_pl,base_sentence_sg,base_sentence_pl,good_singular,bad_singular,good_plural,bad_plural,tok_len_sg,tok_len_pl
137,test,verb,0,target_verb_att0_opp,[wug],[wugs],approaches,approach,The black [wug],The black [wugs],The black [wug] approaches,The black [wug] approach,The black [wugs] approach,The black [wugs] approaches,7,7
138,test,verb,0,target_verb_att0_opp,[wug],[wugs],releases,release,The chilly [wug],The chilly [wugs],The chilly [wug] releases,The chilly [wug] release,The chilly [wugs] release,The chilly [wugs] releases,7,7
139,test,verb,0,target_verb_att0_opp,[wug],[wugs],lifts,lift,The trim [wug],The trim [wugs],The trim [wug] lifts,The trim [wug] lift,The trim [wugs] lift,The trim [wugs] lifts,7,7
140,test,verb,0,target_verb_att0_opp,[wug],[wugs],tunnels,tunnel,The patched [wug],The patched [wugs],The patched [wug] tunnels,The patched [wug] tunnel,The patched [wugs] tunnel,The patched [wugs] tunnels,7,7
141,test,verb,0,target_verb_att0_opp,[wug],[wugs],pauses,pause,The large [wug],The large [wugs],The large [wug] pauses,The large [wug] pause,The large [wugs] pause,The large [wugs] pauses,7,7
142,test,verb,0,target_verb_att0_opp,[wug],[wugs],dives,dive,The clean [wug],The clean [wugs],The clean [wug] dives,The clean [wug] dive,The clean [wugs] dive,The clean [wugs] dives,7,7
143,test,verb,0,target_verb_att0_opp,[wug],[wugs],gathers,gather,The brave [wug],The brave [wugs],The brave [wug] gathers,The brave [wug] gather,The brave [wugs] gather,The brave [wugs] gathers,7,7
144,test,verb,0,target_verb_att0_opp,[wug],[wugs],clicks,click,The weary [wug],The weary [wugs],The weary [wug] clicks,The weary [wug] click,The weary [wugs] click,The weary [wugs] clicks,7,7
145,test,verb,0,target_verb_att0_opp,[wug],[wugs],mounts,mount,The curly [wug],The curly [wugs],The curly [wug] mounts,The curly [wug] mount,The curly [wugs] mount,The curly [wugs] mounts,7,7
146,test,verb,0,target_verb_att0_opp,[wug],[wugs],jumps,jump,The icy [wug],The icy [wugs],The icy [wug] jumps,The icy [wug] jump,The icy [wugs] jump,The icy [wugs] jumps,7,7
147,test,verb,0,target_verb_att0_opp,[wug],[wugs],floats,float,The remote [wug],The remote [wugs],The remote [wug] floats,The remote [wug] float,The remote [wugs] float,The remote [wugs] floats,7,7
148,test,verb,0,target_verb_att0_opp,[wug],[wugs],floats,float,The hard [wug],The hard [wugs],The hard [wug] floats,The hard [wug] float,The hard [wugs] float,The hard [wugs] floats,7,7
149,test,verb,0,target_verb_att0_opp,[wug],[wugs],scales,scale,The rapid [wug],The rapid [wugs],The rapid [wug] scales,The rapid [wug] scale,The rapid [wugs] scale,The rapid [wugs] scales,7,7
150,test,verb,0,target_verb_att0_opp,[wug],[wugs],tracks,track,The wine [wug],The wine [wugs],The wine [wug] tracks,The wine [wug] track,The wine [wugs] track,The wine [wugs] tracks,7,7
151,test,verb,0,target_verb_att0_opp,[wug],[wugs],approaches,approach,The slate [wug],The slate [wugs],The slate [wug] approaches,The slate [wug] approach,The slate [wugs] approach,The slate [wugs] approaches,7,7
152,test,verb,0,target_verb_att0_opp,[wug],[wugs],sails,sail,The lime [wug],The lime [wugs],The lime [wug] sails,The lime [wug] sail,The lime [wugs] sail,The lime [wugs] sails,7,7
153,test,verb,0,target_verb_att0_opp,[wug],[wugs],marches,march,The limp [wug],The limp [wugs],The limp [wug] marches,The limp [wug] march,The limp [wugs] march,The limp [wugs] marches,7,7
154,test,verb,0,target_verb_att0_opp,[wug],[wugs],strides,stride,The thin [wug],The thin [wugs],The thin [wug] strides,The thin [wug] stride,The thin [wugs] stride,The thin [wugs] strides,7,7
155,test,verb,0,target_verb_att0_opp,[wug],[wugs],drums,drum,The dazzling [wug],The dazzling [wugs],The dazzling [wug] drums,The dazzling [wug] drum,The dazzling [wugs] drum,The dazzling [wugs] drums,7,7
156,test,verb,0,target_verb_att0_opp,[wug],[wugs],stays,stay,The wary [wug],The wary [wugs],The wary [wug] stays,The wary [wug] stay,The wary [wugs] stay,The wary [wugs] stays,7,7
157,test,verb,0,target_verb_att0_opp,[wug],[wugs],hops,hop,The little [wug],The little [wugs],The little [wug] hops,The little [wug] hop,The little [wugs] hop,The little [wugs] hops,7,7
158,test,verb,0,target_verb_att0_opp,[wug],[wugs],circles,circle,The vast [wug],The vast [wugs],The vast [wug] circles,The vast [wug] circle,The vast [wugs] circle,The vast [wugs] circles,7,7
159,test,verb,0,target_verb_att0_opp,[wug],[wugs],swims,swim,The tiny [wug],The tiny [wugs],The tiny [wug] swims,The tiny [wug] swim,The tiny [wugs] swim,The tiny [wugs] swims,7,7
160,test,verb,0,target_verb_att0_opp,[wug],[wugs],banks,bank,The caramel [wug],The caramel [wugs],The caramel [wug] banks,The caramel [wug] bank,The caramel [wugs] bank,The caramel [wugs] banks,7,7
161,test,verb,0,target_verb_att0_opp,[wug],[wugs],drums,drum,The secret [wug],The secret [wugs],The secret [wug] drums,The secret [wug] drum,The secret [wugs] drum,The secret [wugs] drums,7,7
162,test,verb,0,target_verb_att0_opp,[wug],[wugs],rises,rise,The alert [wug],The alert [wugs],The alert [wug] rises,The alert [wug] rise,The alert [wugs] rise,The alert [wugs] rises,7,7
163,test,verb,0,target_verb_att0_opp,[wug],[wugs],releases,release,The platinum [wug],The platinum [wugs],The platinum [wug] releases,The platinum [wug] release,The platinum [wugs] release,The platinum [wugs] releases,7,7
164,test,verb,0,target_verb_att0_opp,[wug],[wugs],dives,dive,The tough [wug],The tough [wugs],The tough [wug] dives,The tough [wug] dive,The tough [wugs] dive,The tough [wugs] dives,7,7
165,test,verb,0,target_verb_att0_opp,[wug],[wugs],rises,rise,The plum [wug],The plum [wugs],The plum [wug] rises,The plum [wug] rise,The plum [wugs] rise,The plum [wugs] rises,7,7
166,test,verb,0,target_verb_att0_opp,[wug],[wugs],scales,scale,The speedy [wug],The speedy [wugs],The speedy [wug] scales,The speedy [wug] scale,The speedy [wugs] scale,The speedy [wugs] scales,7,7
167,test,verb,0,target_verb_att0_opp,[wug],[wugs],remains,remain,The sweet [wug],The sweet [wugs],The sweet [wug] remains,The sweet [wug] remain,The sweet [wugs] remain,The sweet [wugs] remains,7,7
168,test,verb,0,target_verb_att0_opp,[wug],[wugs],lifts,lift,The stale [wug],The stale [wugs],The stale [wug] lifts,The stale [wug] lift,The stale [wugs] lift,The stale [wugs] lifts,7,7
169,test,verb,0,target_verb_att0_opp,[wug],[wugs],drums,drum,The tiny [wug],The tiny [wugs],The tiny [wug] drums,The tiny [wug] drum,The tiny [wugs] drum,The tiny [wugs] drums,7,7
170,test,verb,0,target_verb_att0_opp,[wug],[wugs],pours,pour,The golden [wug],The golden [wugs],The golden [wug] pours,The golden [wug] pour,The golden [wugs] pour,The golden [wugs] pours,7,7
171,test,verb,0,target_verb_att0_opp,[wug],[wugs],stays,stay,The black [wug],The black [wugs],The black [wug] stays,The black [wug] stay,The black [wugs] stay,The black [wugs] stays,7,7
172,test,verb,0,target_verb_att0_opp,[wug],[wugs],hops,hop,The wise [wug],The wise [wugs],The wise [wug] hops,The wise [wug] hop,The wise [wugs] hop,The wise [wugs] hops,7,7
173,test,verb,0,target_verb_att0_opp,[wug],[wugs],hurdles,hurdle,The stale [wug],The stale [wugs],The stale [wug] hurdles,The stale [wug] hurdle,The stale [wugs] hurdle,The stale [wugs] hurdles,7,7
174,test,verb,0,target_verb_att0_opp,[wug],[wugs],drums,drum,The shaky [wug],The shaky [wugs],The shaky [wug] drums,The shaky [wug] drum,The shaky [wugs] drum,The shaky [wugs] drums,7,7
175,test,verb,0,target_verb_att0_opp,[wug],[wugs],springs,spring,The loyal [wug],The loyal [wugs],The loyal [wug] springs,The loyal [wug] spring,The loyal [wugs] spring,The loyal [wugs] springs,7,7
176,test,verb,0,target_verb_att0_opp,[wug],[wugs],scales,scale,The awkward [wug],The awkward [wugs],The awkward [wug] scales,The awkward [wug] scale,The awkward [wugs] scale,The awkward [wugs] scales,7,7
177,test,verb,0,target_verb_att0_opp,[wug],[wugs],circles,circle,The flexible [wug],The flexible [wugs],The flexible [wug] circles,The flexible [wug] circle,The flexible [wugs] circle,The flexible [wugs] circles,7,7
178,test,verb,0,target_verb_att0_opp,[wug],[wugs],stays,stay,The olive [wug],The olive [wugs],The olive [wug] stays,The olive [wug] stay,The olive [wugs] stay,The olive [wugs] stays,7,7
179,test,verb,0,target_verb_att0_opp,[wug],[wugs],nests,nest,The stiff [wug],The stiff [wugs],The stiff [wug] nests,The stiff [wug] nest,The stiff [wugs] nest,The stiff [wugs] nests,7,7
180,test,verb,0,target_verb_att0_opp,[wug],[wugs],clicks,click,The aromatic [wug],The aromatic [wugs],The aromatic [wug] clicks,The aromatic [wug] click,The aromatic [wugs] click,The aromatic [wugs] clicks,7,7
181,test,verb,0,target_verb_att0_opp,[wug],[wugs],stamps,stamp,The salmon [wug],The salmon [wugs],The salmon [wug] stamps,The salmon [wug] stamp,The salmon [wugs] stamp,The salmon [wugs] stamps,7,7
182,test,verb,0,target_verb_att0_opp,[wug],[wugs],returns,return,The rocky [wug],The rocky [wugs],The rocky [wug] returns,The rocky [wug] return,The rocky [wugs] return,The rocky [wugs] returns,7,7
183,test,verb,0,target_verb_att0_opp,[wug],[wugs],trails,trail,The wary [wug],The wary [wugs],The wary [wug] trails,The wary [wug] trail,The wary [wugs] trail,The wary [wugs] trails,7,7
184,test,verb,0,target_verb_att0_opp,[wug],[wugs],works,work,The silent [wug],The silent [wugs],The silent [wug] works,The silent [wug] work,The silent [wugs] work,The silent [wugs] works,7,7
185,test,verb,0,target_verb_att0_opp,[wug],[wugs],grips,grip,The shy [wug],The shy [wugs],The shy [wug] grips,The shy [wug] grip,The shy [wugs] grip,The shy [wugs] grips,7,7
186,test,verb,0,target_verb_att0_opp,[wug],[wugs],wheels,wheel,The spurred [wug],The spurred [wugs],The spurred [wug] wheels,The spurred [wug] wheel,The spurred [wugs] wheel,The spurred [wugs] wheels,7,7
187,test,verb,0,target_verb_att0_opp,[wug],[wugs],tunnels,tunnel,The messy [wug],The messy [wugs],The messy [wug] tunnels,The messy [wug] tunnel,The messy [wugs] tunnel,The messy [wugs] tunnels,7,7
188,test,verb,0,target_verb_att0_opp,[wug],[wugs],scales,scale,The messy [wug],The messy [wugs],The messy [wug] scales,The messy [wug] scale,The messy [wugs] scale,The messy [wugs] scales,7,7
189,test,verb,0,target_verb_att0_opp,[wug],[wugs],marches,march,The brown [wug],The brown [wugs],The brown [wug] marches,The brown [wug] march,The brown [wugs] march,The brown [wugs] marches,7,7
190,test,verb,0,target_verb_att0_opp,[wug],[wugs],gathers,gather,The dense [wug],The dense [wugs],The dense [wug] gathers,The dense [wug] gather,The dense [wugs] gather,The dense [wugs] gathers,7,7
191,test,verb,0,target_verb_att0_opp,[wug],[wugs],wheels,wheel,The chilly [wug],The chilly [wugs],The chilly [wug] wheels,The chilly [wug] wheel,The chilly [wugs] wheel,The chilly [wugs] wheels,7,7
192,test,verb,0,target_verb_att0_opp,[wug],[wugs],coils,coil,The shaky [wug],The shaky [wugs],The shaky [wug] coils,The shaky [wug] coil,The shaky [wugs] coil,The shaky [wugs] coils,7,7
193,test,verb,0,target_verb_att0_opp,[wug],[wugs],marches,march,The young [wug],The young [wugs],The young [wug] marches,The young [wug] march,The young [wugs] march,The young [wugs] marches,7,7
194,test,verb,0,target_verb_att0_opp,[wug],[wugs],releases,release,The playful [wug],The playful [wugs],The playful [wug] releases,The playful [wug] release,The playful [wugs] release,The playful [wugs] releases,7,7
195,test,verb,0,target_verb_att0_opp,[wug],[wugs],twists,twist,The dazzling [wug],The dazzling [wugs],The dazzling [wug] twists,The dazzling [wug] twist,The dazzling [wugs] twist,The dazzling [wugs] twists,7,7
196,test,verb,0,target_verb_att0_opp,[wug],[wugs],orbits,orbit,The elastic [wug],The elastic [wugs],The elastic [wug] orbits,The elastic [wug] orbit,The elastic [wugs] orbit,The elastic [wugs] orbits,7,7
197,test,verb,0,target_verb_att0_opp,[wug],[wugs],coils,coil,The chubby [wug],The chubby [wugs],The chubby [wug] coils,The chubby [wug] coil,The chubby [wugs] coil,The chubby [wugs] coils,7,7
198,test,verb,0,target_verb_att0_opp,[wug],[wugs],jumps,jump,The lively [wug],The lively [wugs],The lively [wug] jumps,The lively [wug] jump,The lively [wugs] jump,The lively [wugs] jumps,7,7
199,test,verb,0,target_verb_att0_opp,[wug],[wugs],coils,coil,The platinum [wug],The platinum [wugs],The platinum [wug] coils,The platinum [wug] coil,The platinum [wugs] coil,The platinum [wugs] coils,7,7
200,test,verb,0,target_verb_att0_opp,[wug],[wugs],drums,drum,The mustard [wug],The mustard [wugs],The mustard [wug] drums,The mustard [wug] drum,The mustard [wugs] drum,The mustard [wugs] drums,7,7
201,test,verb,0,target_verb_att0_opp,[wug],[wugs],walks,walk,The faded [wug],The faded [wugs],The faded [wug] walks,The faded [wug] walk,The faded [wugs] walk,The faded [wugs] walks,7,7
202,test,verb,0,target_verb_att0_opp,[wug],[wugs],cocks,cock,The wise [wug],The wise [wugs],The wise [wug] cocks,The wise [wug] cock,The wise [wugs] cock,The wise [wugs] cocks,7,7
203,test,verb,0,target_verb_att0_opp,[wug],[wugs],twists,twist,The raw [wug],The raw [wugs],The raw [wug] twists,The raw [wug] twist,The raw [wugs] twist,The raw [wugs] twists,7,7
204,test,verb,0,target_verb_att0_opp,[wug],[wugs],twists,twist,The caramel [wug],The caramel [wugs],The caramel [wug] twists,The caramel [wug] twist,The caramel [wugs] twist,The caramel [wugs] twists,7,7
205,test,verb,0,target_verb_att0_opp,[wug],[wugs],circles,circle,The dim [wug],The dim [wugs],The dim [wug] circles,The dim [wug] circle,The dim [wugs] circle,The dim [wugs] circles,7,7
206,test,verb,0,target_verb_att0_opp,[wug],[wugs],hurdles,hurdle,The skinny [wug],The skinny [wugs],The skinny [wug] hurdles,The skinny [wug] hurdle,The skinny [wugs] hurdle,The skinny [wugs] hurdles,7,7
207,test,verb,0,target_verb_att0_opp,[wug],[wugs],cocks,cock,The flexible [wug],The flexible [wugs],The flexible [wug] cocks,The flexible [wug] cock,The flexible [wugs] cock,The flexible [wugs] cocks,7,7
208,test,verb,0,target_verb_att0_opp,[wug],[wugs],gathers,gather,The solid [wug],The solid [wugs],The solid [wug] gathers,The solid [wug] gather,The solid [wugs] gather,The solid [wugs] gathers,7,7
209,test,verb,0,target_verb_att0_opp,[wug],[wugs],mounts,mount,The speedy [wug],The speedy [wugs],The speedy [wug] mounts,The speedy [wug] mount,The speedy [wugs] mount,The speedy [wugs] mounts,7,7
210,test,verb,0,target_verb_att0_opp,[wug],[wugs],lifts,lift,The slender [wug],The slender [wugs],The slender [wug] lifts,The slender [wug] lift,The slender [wugs] lift,The slender [wugs] lifts,7,7
211,test,verb,0,target_verb_att0_opp,[wug],[wugs],strides,stride,The oily [wug],The oily [wugs],The oily [wug] strides,The oily [wug] stride,The oily [wugs] stride,The oily [wugs] strides,7,7
212,test,verb,0,target_verb_att0_opp,[wug],[wugs],taps,tap,The dazzling [wug],The dazzling [wugs],The dazzling [wug] taps,The dazzling [wug] tap,The dazzling [wugs] tap,The dazzling [wugs] taps,7,7
213,test,verb,0,target_verb_att0_opp,[wug],[wugs],scales,scale,The mint [wug],The mint [wugs],The mint [wug] scales,The mint [wug] scale,The mint [wugs] scale,The mint [wugs] scales,7,7
214,test,verb,0,target_verb_att0_opp,[wug],[wugs],mounts,mount,The radiant [wug],The radiant [wugs],The radiant [wug] mounts,The radiant [wug] mount,The radiant [wugs] mount,The radiant [wugs] mounts,7,7
215,test,verb,0,target_verb_att0_opp,[wug],[wugs],gathers,gather,The golden [wug],The golden [wugs],The golden [wug] gathers,The golden [wug] gather,The golden [wugs] gather,The golden [wugs] gathers,7,7
216,test,verb,0,target_verb_att0_opp,[wug],[wugs],strides,stride,The snowy [wug],The snowy [wugs],The snowy [wug] strides,The snowy [wug] stride,The snowy [wugs] stride,The snowy [wugs] strides,7,7
217,test,verb,0,target_verb_att0_opp,[wug],[wugs],marches,march,The pink [wug],The pink [wugs],The pink [wug] marches,The pink [wug] march,The pink [wugs] march,The pink [wugs] marches,7,7
218,test,verb,0,target_verb_att0_opp,[wug],[wugs],curls,curl,The spurred [wug],The spurred [wugs],The spurred [wug] curls,The spurred [wug] curl,The spurred [wugs] curl,The spurred [wugs] curls,7,7
219,test,verb,0,target_verb_att0_opp,[wug],[wugs],springs,spring,The shaded [wug],The shaded [wugs],The shaded [wug] springs,The shaded [wug] spring,The shaded [wugs] spring,The shaded [wugs] springs,7,7
220,test,verb,0,target_verb_att0_opp,[wug],[wugs],walks,walk,The spiked [wug],The spiked [wugs],The spiked [wug] walks,The spiked [wug] walk,The spiked [wugs] walk,The spiked [wugs] walks,7,7
221,test,verb,0,target_verb_att0_opp,[wug],[wugs],rocks,rock,The shaded [wug],The shaded [wugs],The shaded [wug] rocks,The shaded [wug] rock,The shaded [wugs] rock,The shaded [wugs] rocks,7,7
222,test,verb,0,target_verb_att0_opp,[wug],[wugs],dives,dive,The fragile [wug],The fragile [wugs],The fragile [wug] dives,The fragile [wug] dive,The fragile [wugs] dive,The fragile [wugs] dives,7,7
223,test,verb,0,target_verb_att0_opp,[wug],[wugs],climbs,climb,The silent [wug],The silent [wugs],The silent [wug] climbs,The silent [wug] climb,The silent [wugs] climb,The silent [wugs] climbs,7,7
224,test,verb,0,target_verb_att0_opp,[wug],[wugs],swims,swim,The furry [wug],The furry [wugs],The furry [wug] swims,The furry [wug] swim,The furry [wugs] swim,The furry [wugs] swims,7,7
225,test,verb,0,target_verb_att0_opp,[wug],[wugs],sails,sail,The radiant [wug],The radiant [wugs],The radiant [wug] sails,The radiant [wug] sail,The radiant [wugs] sail,The radiant [wugs] sails,7,7
226,test,verb,0,target_verb_att0_opp,[wug],[wugs],rushes,rush,The steady [wug],The steady [wugs],The steady [wug] rushes,The steady [wug] rush,The steady [wugs] rush,The steady [wugs] rushes,7,7
227,test,verb,0,target_verb_att0_opp,[wug],[wugs],clicks,click,The speedy [wug],The speedy [wugs],The speedy [wug] clicks,The speedy [wug] click,The speedy [wugs] click,The speedy [wugs] clicks,7,7
228,test,verb,0,target_verb_att0_opp,[wug],[wugs],raises,raise,The clever [wug],The clever [wugs],The clever [wug] raises,The clever [wug] raise,The clever [wugs] raise,The clever [wugs] raises,7,7
229,test,verb,0,target_verb_att0_opp,[wug],[wugs],banks,bank,The juicy [wug],The juicy [wugs],The juicy [wug] banks,The juicy [wug] bank,The juicy [wugs] bank,The juicy [wugs] banks,7,7
230,test,verb,0,target_verb_att0_opp,[wug],[wugs],pauses,pause,The bright [wug],The bright [wugs],The bright [wug] pauses,The bright [wug] pause,The bright [wugs] pause,The bright [wugs] pauses,7,7
