idx,split,target_type,attractors,target_num,condition,subject_word,target_word,base_sentence,good,bad,tok_len
206,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],circle,The tiny [wugs],The tiny [wugs] circle,The tiny [wugs] circles,7
207,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],arrives,The black [wug],The black [wug] arrives,The black [wug] arrive,7
208,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],dive,The small [wugs],The small [wugs] dive,The small [wugs] dives,7
209,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],clears,The mature [wug],The mature [wug] clears,The mature [wug] clear,7
210,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],plays,The blue [wug],The blue [wug] plays,The blue [wug] play,7
211,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],feed,The hefty [wugs],The hefty [wugs] feed,The hefty [wugs] feeds,7
212,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],clear,The alert [wugs],The alert [wugs] clear,The alert [wugs] clears,7
213,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],circles,The ancient [wug],The ancient [wug] circles,The ancient [wug] circle,7
214,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],sail,The small [wugs],The small [wugs] sail,The small [wugs] sails,7
215,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],rise,The kindly [wugs],The kindly [wugs] rise,The kindly [wugs] rises,7
216,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],stretch,The mature [wugs],The mature [wugs] stretch,The mature [wugs] stretches,7
217,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],rise,The wary [wugs],The wary [wugs] rise,The wary [wugs] rises,7
218,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],spins,The soft [wug],The soft [wug] spins,The soft [wug] spin,7
219,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],charges,The freezing [wug],The freezing [wug] charges,The freezing [wug] charge,7
220,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],rises,The calm [wug],The calm [wug] rises,The calm [wug] rise,7
221,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],circle,The black [wugs],The black [wugs] circle,The black [wugs] circles,7
222,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],root,The huge [wugs],The huge [wugs] root,The huge [wugs] roots,7
223,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],race,The dirty [wugs],The dirty [wugs] race,The dirty [wugs] races,7
224,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],play,The warm [wugs],The warm [wugs] play,The warm [wugs] plays,7
225,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],charges,The smooth [wug],The smooth [wug] charges,The smooth [wug] charge,7
226,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],race,The smooth [wugs],The smooth [wugs] race,The smooth [wugs] races,7
227,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],sail,The youthful [wugs],The youthful [wugs] sail,The youthful [wugs] sails,7
228,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],roots,The composed [wug],The composed [wug] roots,The composed [wug] root,7
229,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],arrives,The juvenile [wug],The juvenile [wug] arrives,The juvenile [wug] arrive,7
230,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],play,The weary [wugs],The weary [wugs] play,The weary [wugs] plays,7
231,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],races,The collected [wug],The collected [wug] races,The collected [wug] race,7
232,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],stretches,The hefty [wug],The hefty [wug] stretches,The hefty [wug] stretch,7
233,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],drinks,The clever [wug],The clever [wug] drinks,The clever [wug] drink,7
234,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],lean,The tender [wugs],The tender [wugs] lean,The tender [wugs] leans,7
235,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],sail,The foolish [wugs],The foolish [wugs] sail,The foolish [wugs] sails,7
236,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],dive,The furry [wugs],The furry [wugs] dive,The furry [wugs] dives,7
237,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],sails,The stiff [wug],The stiff [wug] sails,The stiff [wug] sail,7
238,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],wait,The lean [wugs],The lean [wugs] wait,The lean [wugs] waits,7
239,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],drum,The stout [wugs],The stout [wugs] drum,The stout [wugs] drums,7
240,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],play,The raw [wugs],The raw [wugs] play,The raw [wugs] plays,7
241,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],circle,The dark [wugs],The dark [wugs] circle,The dark [wugs] circles,7
242,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],leans,The rapid [wug],The rapid [wug] leans,The rapid [wug] lean,7
243,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],dive,The tiny [wugs],The tiny [wugs] dive,The tiny [wugs] dives,7
244,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],stretches,The eager [wug],The eager [wug] stretches,The eager [wug] stretch,7
245,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],races,The hefty [wug],The hefty [wug] races,The hefty [wug] race,7
246,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],dives,The black [wug],The black [wug] dives,The black [wug] dive,7
247,test,verb,0,pl,target_verb_num_pl_att0_sg,[wugs],dive,The shiny [wugs],The shiny [wugs] dive,The shiny [wugs] dives,7
248,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],leans,The composed [wug],The composed [wug] leans,The composed [wug] lean,7
249,test,verb,0,sg,target_verb_num_sg_att0_pl,[wug],lifts,The pristine [wug],The pristine [wug] lifts,The pristine [wug] lift,7
250,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],race,The [wugs] beside the desk,The [wugs] beside the desk race,The [wugs] beside the desk races,9
251,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],rise,The [wugs] past the knob,The [wugs] past the knob rise,The [wugs] past the knob rises,9
252,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],drum,The [wugs] outside the pipe,The [wugs] outside the pipe drum,The [wugs] outside the pipe drums,9
253,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],roots,The [wug] beside the dams,The [wug] beside the dams roots,The [wug] beside the dams root,9
254,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],dive,The [wugs] beside the rack,The [wugs] beside the rack dive,The [wugs] beside the rack dives,9
255,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],lift,The [wugs] above the pipe,The [wugs] above the pipe lift,The [wugs] above the pipe lifts,9
256,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],feeds,The [wug] by the knobs,The [wug] by the knobs feeds,The [wug] by the knobs feed,9
257,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],drums,The [wug] above the heaps,The [wug] above the heaps drums,The [wug] above the heaps drum,9
258,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],drums,The [wug] past the cords,The [wug] past the cords drums,The [wug] past the cords drum,9
259,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],charge,The [wugs] outside the table,The [wugs] outside the table charge,The [wugs] outside the table charges,9
260,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],charges,The [wug] outside the pipes,The [wug] outside the pipes charges,The [wug] outside the pipes charge,9
261,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],clears,The [wug] around the tables,The [wug] around the tables clears,The [wug] around the tables clear,9
262,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],play,The [wugs] around the pond,The [wugs] around the pond play,The [wugs] around the pond plays,9
263,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],rise,The [wugs] above the jar,The [wugs] above the jar rise,The [wugs] above the jar rises,9
264,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],clears,The [wug] by the ponds,The [wug] by the ponds clears,The [wug] by the ponds clear,9
265,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],feed,The [wugs] around the boiler,The [wugs] around the boiler feed,The [wugs] around the boiler feeds,9
266,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],circle,The [wugs] past the drum,The [wugs] past the drum circle,The [wugs] past the drum circles,9
267,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],arrive,The [wugs] past the cord,The [wugs] past the cord arrive,The [wugs] past the cord arrives,9
268,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],spins,The [wug] around the jars,The [wug] around the jars spins,The [wug] around the jars spin,9
269,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],feeds,The [wug] beside the heaps,The [wug] beside the heaps feeds,The [wug] beside the heaps feed,9
270,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],stretch,The [wugs] past the knob,The [wugs] past the knob stretch,The [wugs] past the knob stretches,9
271,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],stretch,The [wugs] above the boiler,The [wugs] above the boiler stretch,The [wugs] above the boiler stretches,9
272,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],lean,The [wugs] beside the drum,The [wugs] beside the drum lean,The [wugs] beside the drum leans,9
273,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],races,The [wug] around the switches,The [wug] around the switches races,The [wug] around the switches race,9
274,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],drums,The [wug] above the straps,The [wug] above the straps drums,The [wug] above the straps drum,9
275,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],root,The [wugs] beside the valve,The [wugs] beside the valve root,The [wugs] beside the valve roots,9
276,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],dive,The [wugs] beside the switch,The [wugs] beside the switch dive,The [wugs] beside the switch dives,9
277,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],rise,The [wugs] above the bush,The [wugs] above the bush rise,The [wugs] above the bush rises,9
278,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],plays,The [wug] by the dams,The [wug] by the dams plays,The [wug] by the dams play,9
279,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],drum,The [wugs] above the pen,The [wugs] above the pen drum,The [wugs] above the pen drums,9
280,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],root,The [wugs] beside the window,The [wugs] beside the window root,The [wugs] beside the window roots,9
281,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],charge,The [wugs] above the drum,The [wugs] above the drum charge,The [wugs] above the drum charges,9
282,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],drums,The [wug] past the fences,The [wug] past the fences drums,The [wug] past the fences drum,9
283,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],waits,The [wug] outside the hinges,The [wug] outside the hinges waits,The [wug] outside the hinges wait,9
284,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],feed,The [wugs] beside the pen,The [wugs] beside the pen feed,The [wugs] beside the pen feeds,9
285,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],rise,The [wugs] outside the pond,The [wugs] outside the pond rise,The [wugs] outside the pond rises,9
286,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],arrives,The [wug] above the cords,The [wug] above the cords arrives,The [wug] above the cords arrive,9
287,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],sail,The [wugs] around the root,The [wugs] around the root sail,The [wugs] around the root sails,9
288,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],drink,The [wugs] above the rope,The [wugs] above the rope drink,The [wugs] above the rope drinks,9
289,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],stretches,The [wug] outside the roots,The [wug] outside the roots stretches,The [wug] outside the roots stretch,9
290,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],spins,The [wug] around the heaps,The [wug] around the heaps spins,The [wug] around the heaps spin,9
291,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],rises,The [wug] outside the valves,The [wug] outside the valves rises,The [wug] outside the valves rise,9
292,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],waits,The [wug] above the bridges,The [wug] above the bridges waits,The [wug] above the bridges wait,9
293,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],sail,The [wugs] by the bush,The [wugs] by the bush sail,The [wugs] by the bush sails,9
294,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],clear,The [wugs] around the bridge,The [wugs] around the bridge clear,The [wugs] around the bridge clears,9
295,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],lean,The [wugs] by the table,The [wugs] by the table lean,The [wugs] by the table leans,9
296,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],charges,The [wug] outside the pens,The [wug] outside the pens charges,The [wug] outside the pens charge,9
297,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],waits,The [wug] above the dams,The [wug] above the dams waits,The [wug] above the dams wait,9
298,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],spins,The [wug] beside the dams,The [wug] beside the dams spins,The [wug] beside the dams spin,9
299,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],arrive,The [wugs] past the desk,The [wugs] past the desk arrive,The [wugs] past the desk arrives,9
300,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],sail,The [wugs] beside the valve,The [wugs] beside the valve sail,The [wugs] beside the valve sails,9
301,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],drinks,The [wug] outside the pipes,The [wug] outside the pipes drinks,The [wug] outside the pipes drink,9
302,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],drink,The [wugs] above the heap,The [wugs] above the heap drink,The [wugs] above the heap drinks,9
303,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],roots,The [wug] around the drums,The [wug] around the drums roots,The [wug] around the drums root,9
304,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],drums,The [wug] above the jars,The [wug] above the jars drums,The [wug] above the jars drum,9
305,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],lean,The [wugs] around the hinge,The [wugs] around the hinge lean,The [wugs] around the hinge leans,9
306,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],charge,The [wugs] above the window,The [wugs] above the window charge,The [wugs] above the window charges,9
307,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],clears,The [wug] by the tables,The [wug] by the tables clears,The [wug] by the tables clear,9
308,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],charges,The [wug] above the jars,The [wug] above the jars charges,The [wug] above the jars charge,9
309,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],stretch,The [wugs] outside the desk,The [wugs] outside the desk stretch,The [wugs] outside the desk stretches,9
310,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],lift,The [wugs] outside the rope,The [wugs] outside the rope lift,The [wugs] outside the rope lifts,9
311,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],spins,The [wug] by the switches,The [wug] by the switches spins,The [wug] by the switches spin,9
312,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],drums,The [wug] past the boilers,The [wug] past the boilers drums,The [wug] past the boilers drum,9
313,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],clears,The [wug] by the dams,The [wug] by the dams clears,The [wug] by the dams clear,9
314,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],clear,The [wugs] beside the heap,The [wugs] beside the heap clear,The [wugs] beside the heap clears,9
315,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],play,The [wugs] around the table,The [wugs] around the table play,The [wugs] around the table plays,9
316,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],rise,The [wugs] outside the knob,The [wugs] outside the knob rise,The [wugs] outside the knob rises,9
317,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],stretch,The [wugs] past the table,The [wugs] past the table stretch,The [wugs] past the table stretches,9
318,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],root,The [wugs] around the bridge,The [wugs] around the bridge root,The [wugs] around the bridge roots,9
319,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],dives,The [wug] beside the switches,The [wug] beside the switches dives,The [wug] beside the switches dive,9
320,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],arrive,The [wugs] past the drum,The [wugs] past the drum arrive,The [wugs] past the drum arrives,9
321,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],lift,The [wugs] above the valve,The [wugs] above the valve lift,The [wugs] above the valve lifts,9
322,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],drink,The [wugs] past the switch,The [wugs] past the switch drink,The [wugs] past the switch drinks,9
323,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],races,The [wug] by the jars,The [wug] by the jars races,The [wug] by the jars race,9
324,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],lifts,The [wug] past the tables,The [wug] past the tables lifts,The [wug] past the tables lift,9
325,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],drink,The [wugs] above the bridge,The [wugs] above the bridge drink,The [wugs] above the bridge drinks,9
326,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],sail,The [wugs] by the switch,The [wugs] by the switch sail,The [wugs] by the switch sails,9
327,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],lean,The [wugs] by the heap,The [wugs] by the heap lean,The [wugs] by the heap leans,9
328,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],spin,The [wugs] beside the fence,The [wugs] beside the fence spin,The [wugs] beside the fence spins,9
329,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],spin,The [wugs] by the hinge,The [wugs] by the hinge spin,The [wugs] by the hinge spins,9
330,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],drum,The [wugs] outside the knob,The [wugs] outside the knob drum,The [wugs] outside the knob drums,9
331,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],lifts,The [wug] above the straps,The [wug] above the straps lifts,The [wug] above the straps lift,9
332,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],arrive,The [wugs] outside the window,The [wugs] outside the window arrive,The [wugs] outside the window arrives,9
333,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],races,The [wug] beside the boilers,The [wug] beside the boilers races,The [wug] beside the boilers race,9
334,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],sail,The [wugs] by the boiler,The [wugs] by the boiler sail,The [wugs] by the boiler sails,9
335,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],plays,The [wug] beside the bridges,The [wug] beside the bridges plays,The [wug] beside the bridges play,9
336,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],stretch,The [wugs] outside the valve,The [wugs] outside the valve stretch,The [wugs] outside the valve stretches,9
337,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],circle,The [wugs] past the jar,The [wugs] past the jar circle,The [wugs] past the jar circles,9
338,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],rise,The [wugs] outside the rope,The [wugs] outside the rope rise,The [wugs] outside the rope rises,9
339,test,verb,1,pl,target_verb_num_pl_att1_sg,[wugs],wait,The [wugs] past the dam,The [wugs] past the dam wait,The [wugs] past the dam waits,9
340,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],waits,The [wug] past the cords,The [wug] past the cords waits,The [wug] past the cords wait,9
341,test,verb,1,sg,target_verb_num_sg_att1_pl,[wug],circles,The [wug] above the tables,The [wug] above the tables circles,The [wug] above the tables circle,9
